"","country","country_group","age_pr","household_income","trust_president","satisfaction_economy"
"38928","Romania","EU-member",48,800,3,2
"38929","Romania","EU-member",37,1000,3,3
"38930","Romania","EU-member",30,800,4,2
"38931","Romania","EU-member",52,900,4,2
"38932","Romania","EU-member",49,1500,4,2
"38933","Romania","EU-member",47,NA,4,3
"38934","Romania","EU-member",22,800,2,NA
"38935","Romania","EU-member",58,NA,3,3
"38936","Romania","EU-member",57,1700,3,2
"38937","Romania","EU-member",24,1000,4,NA
"38938","Romania","EU-member",72,1000,NA,NA
"38939","Romania","EU-member",40,NA,4,3
"38940","Romania","EU-member",38,900,4,2
"38941","Romania","EU-member",53,600,3,2
"38942","Romania","EU-member",62,1000,4,2
"38943","Romania","EU-member",37,NA,4,2
"38944","Romania","EU-member",65,600,3,2
"38945","Romania","EU-member",24,1100,3,2
"38946","Romania","EU-member",44,800,4,2
"38947","Romania","EU-member",46,800,4,2
"38948","Romania","EU-member",82,NA,4,1
"38949","Romania","EU-member",29,NA,4,2
"38950","Romania","EU-member",25,NA,3,4
"38951","Romania","EU-member",25,NA,3,4
"38952","Romania","EU-member",23,2500,1,2
"38953","Romania","EU-member",62,1700,4,2
"38954","Romania","EU-member",63,NA,4,1
"38955","Romania","EU-member",62,1200,2,2
"38956","Romania","EU-member",66,NA,4,2
"38957","Romania","EU-member",72,NA,3,1
"38958","Romania","EU-member",63,NA,1,2
"38959","Romania","EU-member",62,NA,1,2
"38960","Romania","EU-member",63,1400,1,1
"38961","Romania","EU-member",79,NA,2,4
"38962","Romania","EU-member",67,1300,1,4
"38963","Romania","EU-member",50,4000,2,1
"38964","Romania","EU-member",55,NA,1,1
"38965","Romania","EU-member",33,NA,2,2
"38966","Romania","EU-member",29,NA,4,2
"38967","Romania","EU-member",71,NA,5,3
"38968","Romania","EU-member",66,2000,1,3
"38969","Romania","EU-member",59,1200,2,2
"38970","Romania","EU-member",64,3000,4,3
"38971","Romania","EU-member",60,2000,3,3
"38972","Romania","EU-member",75,1450,4,2
"38973","Romania","EU-member",55,1500,3,2
"38974","Romania","EU-member",58,1800,3,3
"38975","Romania","EU-member",82,1250,1,3
"38976","Romania","EU-member",62,1300,1,2
"38977","Romania","EU-member",62,2200,2,2
"38978","Romania","EU-member",46,1200,3,2
"38979","Romania","EU-member",23,3000,3,3
"38980","Romania","EU-member",31,4000,2,3
"38981","Romania","EU-member",36,3000,3,3
"38982","Romania","EU-member",30,1500,2,2
"38983","Romania","EU-member",36,1200,3,2
"38984","Romania","EU-member",38,3500,2,3
"38985","Romania","EU-member",48,3000,3,3
"38986","Romania","EU-member",59,2500,1,3
"38987","Romania","EU-member",25,2500,2,2
"38988","Romania","EU-member",76,900,2,2
"38989","Romania","EU-member",71,1480,3,2
"38990","Romania","EU-member",49,1800,1,1
"38991","Romania","EU-member",71,1400,4,2
"38992","Romania","EU-member",75,1200,4,2
"38993","Romania","EU-member",61,1500,4,4
"38994","Romania","EU-member",38,2200,1,2
"38995","Romania","EU-member",73,400,1,2
"38996","Romania","EU-member",20,200,1,1
"38997","Romania","EU-member",78,3000,4,1
"38998","Romania","EU-member",66,2900,1,2
"38999","Romania","EU-member",54,1000,1,NA
"39000","Romania","EU-member",73,750,4,NA
"39001","Romania","EU-member",60,1700,1,1
"39002","Romania","EU-member",62,750,1,1
"39003","Romania","EU-member",60,7000,3,1
"39004","Romania","EU-member",46,1000,2,2
"39005","Romania","EU-member",86,1200,4,4
"39006","Romania","EU-member",61,3000,1,1
"39007","Romania","EU-member",53,1500,2,3
"39008","Romania","EU-member",44,2300,3,2
"39009","Romania","EU-member",68,NA,1,NA
"39010","Romania","EU-member",44,2000,2,2
"39011","Romania","EU-member",20,700,3,2
"39012","Romania","EU-member",57,600,3,2
"39013","Romania","EU-member",54,NA,3,2
"39014","Romania","EU-member",54,NA,3,3
"39015","Romania","EU-member",35,1500,3,3
"39016","Romania","EU-member",68,1063,3,3
"39017","Romania","EU-member",42,6000,3,NA
"39018","Romania","EU-member",53,NA,2,2
"39019","Romania","EU-member",76,NA,3,NA
"39020","Romania","EU-member",35,2500,3,2
"39021","Romania","EU-member",28,960,3,2
"39022","Romania","EU-member",65,1500,3,3
"39023","Romania","EU-member",66,2000,3,3
"39024","Romania","EU-member",35,3000,3,NA
"39025","Romania","EU-member",78,1060,1,1
"39026","Romania","EU-member",44,1600,1,NA
"39027","Romania","EU-member",50,3000,3,3
"39028","Romania","EU-member",82,2600,3,2
"39029","Romania","EU-member",64,NA,2,1
"39030","Romania","EU-member",51,300,1,NA
"39031","Romania","EU-member",61,200,NA,1
"39032","Romania","EU-member",75,2100,2,2
"39033","Romania","EU-member",75,2000,4,2
"39034","Romania","EU-member",41,3200,4,1
"39035","Romania","EU-member",81,735,NA,NA
"39036","Romania","EU-member",41,NA,NA,2
"39037","Romania","EU-member",71,1000,3,4
"39038","Romania","EU-member",78,660,4,NA
"39039","Romania","EU-member",81,900,NA,NA
"39040","Romania","EU-member",69,730,4,NA
"39041","Romania","EU-member",40,800,NA,1
"39042","Romania","EU-member",55,NA,3,NA
"39043","Romania","EU-member",67,670,3,NA
"39044","Romania","EU-member",62,760,2,2
"39045","Romania","EU-member",71,860,3,2
"39046","Romania","EU-member",32,1500,1,1
"39047","Romania","EU-member",66,2000,3,1
"39048","Romania","EU-member",63,NA,4,1
"39049","Romania","EU-member",19,NA,1,2
"39050","Romania","EU-member",59,3300,2,3
"39051","Romania","EU-member",60,2350,3,2
"39052","Romania","EU-member",52,NA,2,1
"39053","Romania","EU-member",58,NA,1,3
"39054","Romania","EU-member",40,NA,3,2
"39055","Romania","EU-member",22,NA,3,2
"39056","Romania","EU-member",51,3000,4,2
"39057","Romania","EU-member",27,NA,2,2
"39058","Romania","EU-member",36,1200,5,3
"39059","Romania","EU-member",22,NA,2,2
"39060","Romania","EU-member",56,NA,3,4
"39061","Romania","EU-member",55,2700,3,3
"39062","Romania","EU-member",37,NA,1,2
"39063","Romania","EU-member",42,NA,1,2
"39064","Romania","EU-member",67,1900,3,2
"39065","Romania","EU-member",64,1100,1,1
"39066","Romania","EU-member",27,2000,5,4
"39067","Romania","EU-member",57,NA,4,2
"39068","Romania","EU-member",69,650,2,1
"39069","Romania","EU-member",67,NA,3,1
"39070","Romania","EU-member",44,NA,4,1
"39071","Romania","EU-member",76,NA,3,2
"39072","Romania","EU-member",62,NA,3,3
"39073","Romania","EU-member",46,NA,3,1
"39074","Romania","EU-member",77,NA,4,1
"39075","Romania","EU-member",80,NA,3,1
"39076","Romania","EU-member",78,NA,3,1
"39077","Romania","EU-member",79,NA,4,3
"39078","Romania","EU-member",42,NA,3,1
"39079","Romania","EU-member",46,NA,3,2
"39080","Romania","EU-member",28,NA,3,3
"39081","Romania","EU-member",54,NA,3,1
"39082","Romania","EU-member",74,NA,3,1
"39083","Romania","EU-member",71,NA,3,3
"39084","Romania","EU-member",48,NA,3,1
"39085","Romania","EU-member",81,NA,4,4
"39086","Romania","EU-member",70,NA,2,1
"39087","Romania","EU-member",79,NA,3,1
"39088","Romania","EU-member",30,NA,4,2
"39089","Romania","EU-member",70,2000,3,4
"39090","Romania","EU-member",26,NA,4,4
"39091","Romania","EU-member",68,NA,5,NA
"39092","Romania","EU-member",63,6000,5,1
"39093","Romania","EU-member",85,2200,3,4
"39094","Romania","EU-member",79,NA,4,3
"39095","Romania","EU-member",19,NA,2,2
"39096","Romania","EU-member",82,1500,3,4
"39097","Romania","EU-member",48,2500,3,2
"39098","Romania","EU-member",80,1500,3,4
"39099","Romania","EU-member",66,1600,4,3
"39100","Romania","EU-member",24,4000,1,1
"39101","Romania","EU-member",20,1300,NA,5
"39102","Romania","EU-member",24,NA,4,3
"39103","Romania","EU-member",26,NA,4,4
"39104","Romania","EU-member",26,1000,2,2
"39105","Romania","EU-member",24,NA,3,2
"39106","Romania","EU-member",23,600,2,3
"39107","Romania","EU-member",60,1800,3,4
"39108","Romania","EU-member",23,1500,2,2
"39109","Romania","EU-member",63,NA,1,1
"39110","Romania","EU-member",47,3500,4,2
"39111","Romania","EU-member",75,3000,1,NA
"39112","Romania","EU-member",64,600,1,1
"39113","Romania","EU-member",73,800,2,1
"39114","Romania","EU-member",65,1840,2,3
"39115","Romania","EU-member",62,1600,1,2
"39116","Romania","EU-member",72,1300,1,1
"39117","Romania","EU-member",40,NA,1,2
"39118","Romania","EU-member",23,NA,4,3
"39119","Romania","EU-member",65,2200,4,1
"39120","Romania","EU-member",58,2700,3,3
"39121","Romania","EU-member",64,NA,1,1
"39122","Romania","EU-member",34,NA,1,1
"39123","Romania","EU-member",40,NA,4,1
"39124","Russia","CIS-country",30,100000,5,4
"39125","Russia","CIS-country",36,50000,1,1
"39126","Russia","CIS-country",58,40000,4,2
"39127","Russia","CIS-country",31,15000,3,2
"39128","Russia","CIS-country",36,32000,5,2
"39129","Russia","CIS-country",31,35000,5,4
"39130","Russia","CIS-country",30,30000,3,2
"39131","Russia","CIS-country",27,25000,1,1
"39132","Russia","CIS-country",32,NA,3,1
"39133","Russia","CIS-country",57,23000,3,2
"39134","Russia","CIS-country",38,40000,1,2
"39135","Russia","CIS-country",29,25000,2,1
"39136","Russia","CIS-country",30,30000,2,1
"39137","Russia","CIS-country",39,30000,4,2
"39138","Russia","CIS-country",25,30000,3,2
"39139","Russia","CIS-country",39,50000,5,2
"39140","Russia","CIS-country",61,35000,5,2
"39141","Russia","CIS-country",27,40000,5,2
"39142","Russia","CIS-country",71,15500,5,4
"39143","Russia","CIS-country",34,40000,4,2
"39144","Russia","CIS-country",43,20000,NA,2
"39145","Russia","CIS-country",87,35000,5,3
"39146","Russia","CIS-country",22,15000,5,3
"39147","Russia","CIS-country",20,120000,3,2
"39148","Russia","CIS-country",22,NA,NA,2
"39149","Russia","CIS-country",58,16000,5,2
"39150","Russia","CIS-country",43,20000,5,2
"39151","Russia","CIS-country",65,12000,5,2
"39152","Russia","CIS-country",77,35000,2,2
"39153","Russia","CIS-country",84,NA,5,1
"39154","Russia","CIS-country",84,13000,5,2
"39155","Russia","CIS-country",18,NA,5,2
"39156","Russia","CIS-country",70,22000,5,1
"39157","Russia","CIS-country",60,9500,4,1
"39158","Russia","CIS-country",33,NA,1,1
"39159","Russia","CIS-country",73,11000,5,NA
"39160","Russia","CIS-country",40,NA,4,2
"39161","Russia","CIS-country",42,15000,3,2
"39162","Russia","CIS-country",57,30000,5,4
"39163","Russia","CIS-country",22,30000,5,4
"39164","Russia","CIS-country",39,15000,2,2
"39165","Russia","CIS-country",58,30000,5,3
"39166","Russia","CIS-country",58,40000,5,4
"39167","Russia","CIS-country",66,30000,5,1
"39168","Russia","CIS-country",65,20000,4,2
"39169","Russia","CIS-country",39,15000,4,1
"39170","Russia","CIS-country",40,NA,2,3
"39171","Russia","CIS-country",47,20000,4,2
"39172","Russia","CIS-country",76,13500,5,2
"39173","Russia","CIS-country",20,30000,5,1
"39174","Russia","CIS-country",68,14000,3,2
"39175","Russia","CIS-country",41,40000,1,2
"39176","Russia","CIS-country",63,NA,5,2
"39177","Russia","CIS-country",60,40000,2,1
"39178","Russia","CIS-country",49,25000,5,2
"39179","Russia","CIS-country",27,28000,5,3
"39180","Russia","CIS-country",33,30000,5,1
"39181","Russia","CIS-country",20,15000,5,1
"39182","Russia","CIS-country",55,19000,5,2
"39183","Russia","CIS-country",73,18000,5,4
"39184","Russia","CIS-country",37,NA,4,3
"39185","Russia","CIS-country",57,NA,5,2
"39186","Russia","CIS-country",31,NA,3,3
"39187","Russia","CIS-country",67,NA,5,3
"39188","Russia","CIS-country",30,NA,3,2
"39189","Russia","CIS-country",74,23000,5,2
"39190","Russia","CIS-country",30,NA,5,1
"39191","Russia","CIS-country",46,56000,4,3
"39192","Russia","CIS-country",34,NA,4,2
"39193","Russia","CIS-country",40,NA,3,3
"39194","Russia","CIS-country",42,NA,4,3
"39195","Russia","CIS-country",61,70000,3,1
"39196","Russia","CIS-country",62,NA,3,1
"39197","Russia","CIS-country",32,NA,5,2
"39198","Russia","CIS-country",71,NA,5,3
"39199","Russia","CIS-country",67,12000,4,4
"39200","Russia","CIS-country",33,60000,5,3
"39201","Russia","CIS-country",30,70000,5,3
"39202","Russia","CIS-country",32,90000,4,2
"39203","Russia","CIS-country",22,50000,2,2
"39204","Russia","CIS-country",39,NA,3,2
"39205","Russia","CIS-country",37,58000,4,2
"39206","Russia","CIS-country",61,32000,3,3
"39207","Russia","CIS-country",41,NA,2,3
"39208","Russia","CIS-country",65,NA,4,4
"39209","Russia","CIS-country",57,40000,4,2
"39210","Russia","CIS-country",45,85000,1,2
"39211","Russia","CIS-country",32,90000,4,2
"39212","Russia","CIS-country",67,NA,4,2
"39213","Russia","CIS-country",66,30000,5,2
"39214","Russia","CIS-country",70,100000,3,2
"39215","Russia","CIS-country",41,52000,4,1
"39216","Russia","CIS-country",27,NA,2,1
"39217","Russia","CIS-country",54,NA,2,2
"39218","Russia","CIS-country",49,NA,1,2
"39219","Russia","CIS-country",19,NA,3,3
"39220","Russia","CIS-country",41,NA,3,2
"39221","Russia","CIS-country",54,NA,2,2
"39222","Russia","CIS-country",48,83000,2,2
"39223","Russia","CIS-country",70,NA,3,2
"39224","Russia","CIS-country",28,92000,4,2
"39225","Russia","CIS-country",44,32000,3,1
"39226","Russia","CIS-country",25,80000,5,3
"39227","Russia","CIS-country",52,34750,4,1
"39228","Russia","CIS-country",59,NA,3,3
"39229","Russia","CIS-country",42,120000,4,3
"39230","Russia","CIS-country",65,NA,5,3
"39231","Russia","CIS-country",57,NA,4,1
"39232","Russia","CIS-country",19,NA,5,3
"39233","Russia","CIS-country",61,NA,4,3
"39234","Russia","CIS-country",62,NA,4,1
"39235","Russia","CIS-country",32,NA,4,3
"39236","Russia","CIS-country",49,NA,5,3
"39237","Russia","CIS-country",72,22000,5,1
"39238","Russia","CIS-country",70,NA,4,2
"39239","Russia","CIS-country",67,50000,5,1
"39240","Russia","CIS-country",27,75000,5,2
"39241","Russia","CIS-country",21,70000,4,1
"39242","Russia","CIS-country",36,110000,3,4
"39243","Russia","CIS-country",30,52000,5,1
"39244","Russia","CIS-country",32,NA,2,1
"39245","Russia","CIS-country",86,35000,4,2
"39246","Russia","CIS-country",25,75000,1,2
"39247","Russia","CIS-country",37,50000,5,1
"39248","Russia","CIS-country",69,30000,4,2
"39249","Russia","CIS-country",58,75000,5,2
"39250","Russia","CIS-country",45,48000,4,2
"39251","Russia","CIS-country",36,NA,5,3
"39252","Russia","CIS-country",47,NA,4,2
"39253","Russia","CIS-country",65,70000,5,3
"39254","Russia","CIS-country",35,150000,5,5
"39255","Russia","CIS-country",40,100000,5,5
"39256","Russia","CIS-country",60,70000,5,3
"39257","Russia","CIS-country",76,70000,5,1
"39258","Russia","CIS-country",40,50000,5,NA
"39259","Russia","CIS-country",38,80000,5,4
"39260","Russia","CIS-country",37,100000,5,5
"39261","Russia","CIS-country",28,120000,5,5
"39262","Russia","CIS-country",54,55000,5,1
"39263","Russia","CIS-country",18,70000,NA,4
"39264","Russia","CIS-country",46,80000,4,2
"39265","Russia","CIS-country",34,NA,1,2
"39266","Russia","CIS-country",65,24000,3,2
"39267","Russia","CIS-country",55,42000,4,2
"39268","Russia","CIS-country",29,NA,1,2
"39269","Russia","CIS-country",48,90000,3,2
"39270","Russia","CIS-country",67,NA,5,2
"39271","Russia","CIS-country",47,72000,4,1
"39272","Russia","CIS-country",38,80000,3,1
"39273","Russia","CIS-country",40,160000,4,2
"39274","Russia","CIS-country",41,NA,4,2
"39275","Russia","CIS-country",20,40000,5,4
"39276","Russia","CIS-country",26,60000,5,2
"39277","Russia","CIS-country",43,60000,5,2
"39278","Russia","CIS-country",27,85000,4,3
"39279","Russia","CIS-country",30,30000,5,2
"39280","Russia","CIS-country",32,200000,3,2
"39281","Russia","CIS-country",57,28000,4,2
"39282","Russia","CIS-country",45,120000,4,3
"39283","Russia","CIS-country",34,NA,5,2
"39284","Russia","CIS-country",81,NA,5,2
"39285","Russia","CIS-country",78,NA,2,2
"39286","Russia","CIS-country",61,NA,5,2
"39287","Russia","CIS-country",47,NA,5,1
"39288","Russia","CIS-country",63,45000,5,2
"39289","Russia","CIS-country",43,NA,4,4
"39290","Russia","CIS-country",53,70000,4,2
"39291","Russia","CIS-country",81,30000,5,4
"39292","Russia","CIS-country",47,50000,5,2
"39293","Russia","CIS-country",44,65000,4,2
"39294","Russia","CIS-country",82,70000,4,2
"39295","Russia","CIS-country",47,115000,2,2
"39296","Russia","CIS-country",76,NA,5,1
"39297","Russia","CIS-country",37,NA,5,2
"39298","Russia","CIS-country",66,45000,5,1
"39299","Russia","CIS-country",47,30000,4,3
"39300","Russia","CIS-country",54,NA,4,2
"39301","Russia","CIS-country",43,95000,5,1
"39302","Russia","CIS-country",46,50000,5,2
"39303","Russia","CIS-country",39,100000,4,2
"39304","Russia","CIS-country",50,140000,4,3
"39305","Russia","CIS-country",45,NA,1,2
"39306","Russia","CIS-country",46,125000,4,2
"39307","Russia","CIS-country",49,155000,5,2
"39308","Russia","CIS-country",67,35000,3,2
"39309","Russia","CIS-country",80,19000,3,2
"39310","Russia","CIS-country",55,80,3,1
"39311","Russia","CIS-country",48,55000,2,1
"39312","Russia","CIS-country",41,5000,4,1
"39313","Russia","CIS-country",66,32000,2,1
"39314","Russia","CIS-country",24,60000,4,1
"39315","Russia","CIS-country",77,40000,5,1
"39316","Russia","CIS-country",67,40000,2,1
"39317","Russia","CIS-country",92,18000,5,3
"39318","Russia","CIS-country",60,25000,5,1
"39319","Russia","CIS-country",42,35000,3,NA
"39320","Russia","CIS-country",45,50000,5,1
"39321","Russia","CIS-country",45,55000,4,2
"39322","Russia","CIS-country",18,20000,5,4
"39323","Russia","CIS-country",52,45000,4,2
"39324","Russia","CIS-country",35,60000,5,1
"39325","Russia","CIS-country",77,16000,3,1
"39326","Russia","CIS-country",53,40000,3,1
"39327","Russia","CIS-country",52,65000,4,1
"39328","Russia","CIS-country",67,80000,4,1
"39329","Russia","CIS-country",45,45000,5,3
"39330","Russia","CIS-country",55,45000,5,1
"39331","Russia","CIS-country",28,85000,4,2
"39332","Russia","CIS-country",36,NA,5,1
"39333","Russia","CIS-country",36,NA,2,2
"39334","Russia","CIS-country",76,16000,4,1
"39335","Russia","CIS-country",35,150000,2,3
"39336","Russia","CIS-country",56,100000,4,3
"39337","Russia","CIS-country",58,60000,4,1
"39338","Russia","CIS-country",26,NA,2,1
"39339","Russia","CIS-country",56,NA,2,1
"39340","Russia","CIS-country",44,90000,3,1
"39341","Russia","CIS-country",72,18000,5,1
"39342","Russia","CIS-country",28,100000,3,2
"39343","Russia","CIS-country",42,60000,5,2
"39344","Russia","CIS-country",52,150000,4,2
"39345","Russia","CIS-country",68,NA,5,2
"39346","Russia","CIS-country",62,NA,5,1
"39347","Russia","CIS-country",36,110000,4,2
"39348","Russia","CIS-country",72,30000,4,2
"39349","Russia","CIS-country",44,70000,4,2
"39350","Russia","CIS-country",65,55000,4,2
"39351","Russia","CIS-country",55,NA,1,1
"39352","Russia","CIS-country",30,120000,2,1
"39353","Russia","CIS-country",25,85000,3,3
"39354","Russia","CIS-country",51,NA,1,2
"39355","Russia","CIS-country",49,19000,2,1
"39356","Russia","CIS-country",62,NA,2,2
"39357","Russia","CIS-country",66,25000,2,1
"39358","Russia","CIS-country",45,200000,2,2
"39359","Russia","CIS-country",26,80000,1,1
"39360","Russia","CIS-country",65,15000,3,1
"39361","Russia","CIS-country",25,NA,4,2
"39362","Russia","CIS-country",36,NA,5,2
"39363","Russia","CIS-country",68,50000,4,1
"39364","Russia","CIS-country",62,20000,3,1
"39365","Russia","CIS-country",48,NA,4,2
"39366","Russia","CIS-country",50,200000,4,2
